country,year,GDP_per_capita,Education_Tertiary,Rule_of_Law,CO2_per_capita,income_level_code,Income_Group
SVK,1995,7755.6233338553,,,8.254,HIC,High Income
SVK,1996,8212.83193942756,,2.71257995069026,8.219,HIC,High Income
SVK,1997,8647.39434311517,,,8.221,HIC,High Income
SVK,1998,8966.21926231252,,2.87013418972492,8.164,HIC,High Income
SVK,1999,8914.68326467255,,,8.012,HIC,High Income
SVK,2000,8997.21199594319,,5.09909179806709,7.656,HIC,High Income
SVK,2001,9277.35808851002,30.8164901733398,,8.044,HIC,High Income
SVK,2002,9690.68468262889,32.7422409057617,4.8567321896553,7.816,HIC,High Income
SVK,2003,10168.02256533,34.5505905151367,5.64040568470955,7.879,HIC,High Income
SVK,2004,10718.2101858841,36.6599617004395,7.88946092128754,7.972,HIC,High Income
SVK,2005,11412.1593630008,40.7710609436035,8.33970028162003,7.971,HIC,High Income
SVK,2006,12430.2015488557,45.0326881408691,8.30269128084183,7.93,HIC,High Income
SVK,2007,13770.9602691527,50.5563583374023,7.28668913245201,7.631,HIC,High Income
SVK,2008,14497.1114407172,54.1637115478516,8.97525215148926,7.701,HIC,High Income
SVK,2009,13680.7537106597,56.7700996398926,9.07824385166168,6.997,HIC,High Income
SVK,2010,14596.1477776887,58.0442390441895,9.57158505916595,7.134,HIC,High Income
SVK,2011,14950.8735178599,57.1524887084961,10.1618312001228,7.048,HIC,High Income
SVK,2012,15159.6570420004,57.0384407043457,8.26049986481668,6.654,HIC,High Income
SVK,2013,15249.8824513785,55.253978729248,7.88250270485878,6.584,HIC,High Income
SVK,2014,15647.6491763517,53.8843002319336,8.24649593234063,6.225,HIC,High Income
SVK,2015,16442.0760860018,52.7206687927246,7.99786427617073,6.37,HIC,High Income
SVK,2016,16740.7413996428,50.3014488220215,10.2190195322037,6.445,HIC,High Income
SVK,2017,17195.2888721963,49.1256103515625,8.78745490312576,6.657,HIC,High Income
SVK,2018,17869.0149173679,47.8138313293457,8.10703182220459,6.648,HIC,High Income
SVK,2019,18250.9802475637,48.1902389526367,8.56883990764618,6.211,HIC,High Income
SVK,2020,17763.8563847352,48.3790016174316,11.1896883845329,5.715,HIC,High Income
SVN,1990,13615.5853511552,,,7.556,HIC,High Income
SVN,1991,12395.9173883243,,,6.991,HIC,High Income
SVN,1992,11735.8458123902,,,6.957,HIC,High Income
SVN,1993,12098.3412867237,,,7.16,HIC,High Income
SVN,1994,12757.6301288509,,,7.363,HIC,High Income
SVN,1995,13278.7428559643,,,7.724,HIC,High Income
SVN,1996,13674.183297426,,18.1682903766632,8.054,HIC,High Income
SVN,1997,14400.670888341,,,8.321,HIC,High Income
SVN,1998,14874.2904782546,,20.011773109436,8.103,HIC,High Income
SVN,1999,15646.6885879812,,,7.782,HIC,High Income
SVN,2000,16146.1216848394,,16.4395260214806,7.58,HIC,High Income
SVN,2001,16576.7158840406,60.8455085754395,,8.197,HIC,High Income
SVN,2002,17099.658209132,66.6545715332031,15.0125333666801,8.321,HIC,High Income
SVN,2003,17635.3608581831,69.6047668457031,14.4397926330566,8.17,HIC,High Income
SVN,2004,18425.2601213581,73.348876953125,15.5335462093353,8.382,HIC,High Income
SVN,2005,19102.2776603905,81.2728118896484,15.0202069282532,8.484,HIC,High Income
SVN,2006,20166.5323431214,85.2738876342773,15.2972981929779,8.579,HIC,High Income
SVN,2007,21485.780992381,87.2651672363281,16.0755987763405,8.614,HIC,High Income
SVN,2008,22175.2369557321,88.5987091064453,17.1334447860718,9.029,HIC,High Income
SVN,2009,20307.6188322273,87.96533203125,18.1713747978211,7.963,HIC,High Income
SVN,2010,20444.1201295876,90.2514877319336,17.033699631691,8.053,HIC,High Income
SVN,2011,20535.4155754108,87.1887130737305,17.7685275077819,7.987,HIC,High Income
SVN,2012,19894.8697964548,89.0215606689453,17.1541399955749,7.678,HIC,High Income
SVN,2013,19704.2186005128,87.8572082519531,16.904859662056,7.361,HIC,High Income
SVN,2014,20228.7081986391,84.3780288696289,16.994106054306,6.592,HIC,High Income
SVN,2015,20697.2748530619,82.1997833251953,16.1473740935326,6.631,HIC,High Income
SVN,2016,21309.7122138949,79.4747467041016,17.9353448152542,7.019,HIC,High Income
SVN,2017,22397.7634988337,79.2703475952148,16.9505195021629,7.097,HIC,High Income
SVN,2018,23293.966665323,77.3015975952148,17.4939734935761,7.037,HIC,High Income
SVN,2019,23943.1800949889,76.4720077514648,18.5238018035888,6.745,HIC,High Income
SVN,2020,22811.8050540778,75.8166809082031,17.7252494096756,6.123,HIC,High Income
SWE,1990,34903.3480401006,,,6.709,HIC,High Income
SWE,1991,34268.9743998346,,,6.692,HIC,High Income
SWE,1992,33673.8489875564,,,6.635,HIC,High Income
SWE,1993,32787.2810455518,,,6.597,HIC,High Income
SWE,1994,33862.4221711967,,,6.833,HIC,High Income
SWE,1995,35064.4138802129,,,6.74,HIC,High Income
SWE,1996,35605.4537507466,,30.5296411514282,7.166,HIC,High Income
SWE,1997,36675.7506543343,,,6.597,HIC,High Income
SWE,1998,38211.7233090832,,29.7744078636169,6.64,HIC,High Income
SWE,1999,39786.0271902555,,,6.315,HIC,High Income
SWE,2000,41561.7747635857,,30.6031768321991,6.187,HIC,High Income
SWE,2001,42014.4022302506,70.0115203857422,,6.27,HIC,High Income
SWE,2002,42831.7584103774,74.7414321899414,31.3219604492188,6.345,HIC,High Income
SWE,2003,43475.3655433221,80.4902877807617,32.0740870237351,6.387,HIC,High Income
SWE,2004,45114.6701230708,83.0349807739258,31.8335589170457,6.274,HIC,High Income
SWE,2005,46189.6828420555,81.7390899658203,30.5617722272873,5.957,HIC,High Income
SWE,2006,48078.3520110084,79.3352279663086,31.4699984788895,5.908,HIC,High Income
SWE,2007,49262.152916545,75.3943710327148,32.1610729694367,5.78,HIC,High Income
SWE,2008,48428.6587081751,71.158073425293,32.6256654262542,5.506,HIC,High Income
SWE,2009,45974.3911151254,71.0115814208984,33.2907878160477,5.07,HIC,High Income
SWE,2010,48205.5492512742,73.0818328857422,32.8152499198914,5.654,HIC,High Income
SWE,2011,49356.5905257047,71.9184112548828,32.6066218614578,5.198,HIC,High Income
SWE,2012,48789.7906883637,68.742301940918,32.7807193994522,4.896,HIC,High Income
SWE,2013,48928.4994141291,65.7820892333984,33.1597031354904,4.698,HIC,High Income
SWE,2014,49557.6183647959,64.9541931152344,33.5777397155762,4.474,HIC,High Income
SWE,2015,51188.1652120493,66.4283218383789,33.9223642349243,4.42,HIC,High Income
SWE,2016,51626.3235312369,68.306037902832,33.2817512750626,4.364,HIC,High Income
SWE,2017,51894.3748177808,70.4342498779297,31.0141100883484,4.211,HIC,High Income
SWE,2018,52203.0872589761,73.4083786010742,30.4257482290267,4.113,HIC,High Income
SWE,2019,53024.4099494317,75.1148529052734,30.560319185257,3.967,HIC,High Income
SWE,2020,51624.5811789573,79.1196365356445,30.1316159963607,3.537,HIC,High Income
SYR,1990,931.884004809498,17.3862705230713,,2.962,LIC,Low and Middle Income
SYR,1991,972.284722031189,17.3162403106689,,3.268,LIC,Low and Middle Income
SYR,1992,1065.20347690082,16.5408096313477,,3.198,LIC,Low and Middle Income
SYR,1993,1097.10915461797,16.5476303100586,,3.3,LIC,Low and Middle Income
SYR,1994,1142.06267499391,15.1282196044922,,3.234,LIC,Low and Middle Income
SYR,1995,1188.1740389135,14.5729703903198,,3.174,LIC,Low and Middle Income
SYR,1996,1270.04979705395,,-9.28465282917023,3.159,LIC,Low and Middle Income
SYR,1997,1299.29708277572,,,3.217,LIC,Low and Middle Income
SYR,1998,1352.12635287652,,-9.13042974472046,3.381,LIC,Low and Middle Income
SYR,1999,1271.32082241485,,,3.422,LIC,Low and Middle Income
SYR,2000,1248.38345857564,,-8.60294610261917,3.277,LIC,Low and Middle Income
SYR,2001,1264.321407912,,,3.011,LIC,Low and Middle Income
SYR,2002,1331.12579353123,12.6482696533203,-9.52392446994782,2.331,LIC,Low and Middle Income
SYR,2003,1307.48124980131,13.2320003509522,-8.21205347776413,3.096,LIC,Low and Middle Income
SYR,2004,1363.6138135409,15.2420597076416,-8.09976190328598,2.819,LIC,Low and Middle Income
SYR,2005,1411.6316668592,18.2976398468018,-10.1048190593719,2.719,LIC,Low and Middle Income
SYR,2006,1420.72014052107,20.8499908447266,-15.8201217651367,2.752,LIC,Low and Middle Income
SYR,2007,1411.68909698729,21.3354091644287,-14.189325273037,3.207,LIC,Low and Middle Income
SYR,2008,1423.59407304833,21.8033008575439,-12.2738744020462,3.147,LIC,Low and Middle Income
SYR,2009,1484.40718049155,22.903039932251,-9.84709763526916,2.879,LIC,Low and Middle Income
SYR,2010,1526.36518590261,24.7345008850098,-10.0831693410873,2.76,LIC,Low and Middle Income
SYR,2011,1542.71903961106,24.5282592773438,-13.2390955686569,2.582,LIC,Low and Middle Income
SYR,2012,1142.29215064994,28.8359394073486,-19.1835513114929,2.036,LIC,Low and Middle Income
SYR,2013,884.328816905262,31.4127197265625,-23.9092051982879,1.581,LIC,Low and Middle Income
SYR,2014,847.658909813856,44.4609794616699,-23.0849878787994,1.72,LIC,Low and Middle Income
SYR,2015,847.731545352582,47.8358993530273,-24.3702737092972,1.602,LIC,Low and Middle Income
SYR,2016,802.968607901263,43.7606582641602,-33.866929769516,1.519,LIC,Low and Middle Income
SYR,2017,795.881817153216,,-35.6290285587311,1.793,LIC,Low and Middle Income
SYR,2018,792.412864720441,,-34.9007935523987,1.623,LIC,Low and Middle Income
SYR,2019,771.517948289192,,-35.4537663459778,1.645,LIC,Low and Middle Income
SYR,2020,753.135305709477,,-35.4442856311798,1.537,LIC,Low and Middle Income
TGO,1990,757.568150002531,2.16568994522095,,0.263,LMC,Low and Middle Income
TGO,1991,730.890821015159,2.39435005187988,,0.275,LMC,Low and Middle Income
TGO,1992,682.175898912642,2.63255000114441,,0.262,LMC,Low and Middle Income
TGO,1993,585.840956389145,2.21612000465393,,0.275,LMC,Low and Middle Income
TGO,1994,670.817431721652,2.38979005813599,,0.258,LMC,Low and Middle Income
TGO,1995,687.145176769208,2.71031999588013,,0.286,LMC,Low and Middle Income
TGO,1996,716.372671266443,2.69524002075195,-12.4312437176704,0.295,LMC,Low and Middle Income
TGO,1997,792.111709235126,,,0.198,LMC,Low and Middle Income
TGO,1998,754.708267677364,3.07287001609802,-12.9137468934059,0.283,LMC,Low and Middle Income
TGO,1999,754.520837025414,,,0.397,LMC,Low and Middle Income
TGO,2000,730.148392769906,,-11.0337466001511,0.278,LMC,Low and Middle Income
TGO,2001,718.084179469825,,,0.236,LMC,Low and Middle Income
TGO,2002,727.322768684689,,-14.1102479696274,0.263,LMC,Low and Middle Income
TGO,2003,757.076842057466,,-16.250710606575,0.35,LMC,Low and Middle Income
TGO,2004,731.610797958447,,-18.7457580566406,0.33,LMC,Low and Middle Income
TGO,2005,680.485159475257,,-18.0952410697937,0.318,LMC,Low and Middle Income
TGO,2006,678.890227390526,4.9507098197937,-16.1287482976913,0.269,LMC,Low and Middle Income
TGO,2007,650.046681355874,5.5628399848938,-15.8152002692223,0.264,LMC,Low and Middle Income
TGO,2008,654.896723036341,,-14.167527616024,0.257,LMC,Low and Middle Income
TGO,2009,668.669623161752,,-15.2341749668121,0.414,LMC,Low and Middle Income
TGO,2010,686.014185396121,8.90678270945479,-15.9048622846603,0.41,LMC,Low and Middle Income
TGO,2011,706.442158827353,9.66968081043628,-15.1964566707611,0.385,LMC,Low and Middle Income
TGO,2012,733.683602929868,10.7079137745625,-16.1170206069946,0.333,LMC,Low and Middle Income
TGO,2013,759.841612443554,10.8397865677878,-16.7319915294647,0.241,LMC,Low and Middle Income
TGO,2014,786.587399651446,10.5384945175632,-14.5934497117996,0.215,LMC,Low and Middle Income
TGO,2015,813.894676975085,10.8146472215817,-13.8662019371986,0.254,LMC,Low and Middle Income
TGO,2016,832.959515987733,12.0913340463942,-11.0444981455803,0.318,LMC,Low and Middle Income
TGO,2017,851.735728621337,12.3068653432672,-12.3942910432816,0.261,LMC,Low and Middle Income
TGO,2018,876.562800915869,12.9031599603185,-10.4758440852165,0.273,LMC,Low and Middle Income
TGO,2019,900.166602437871,13.1551472123617,-9.99287909269333,0.31,LMC,Low and Middle Income
TGO,2020,899.748802355348,14.9029897765252,-11.3898708820343,0.353,LMC,Low and Middle Income
THA,1990,2631.51971095863,15.9281196594238,,1.581,UMC,Low and Middle Income
THA,1991,2810.56702001316,,,1.708,UMC,Low and Middle Income
THA,1992,2989.85385369019,,,1.867,UMC,Low and Middle Income
THA,1993,3186.99707103229,19.8854808807373,,2.123,UMC,Low and Middle Income
THA,1994,3391.48986604062,,,2.349,UMC,Low and Middle Income
THA,1995,3614.93244016732,21.1048393249512,,2.6,UMC,Low and Middle Income
THA,1996,3766.86364433088,22.2134990692139,9.17368966341019,2.897,UMC,Low and Middle Income
THA,1997,3614.60848543994,24.7779598236084,,2.984,UMC,Low and Middle Income
THA,1998,3295.36018381294,28.7875995635986,8.65870177745819,2.596,UMC,Low and Middle Income
THA,1999,3403.08737356896,34.5813102722168,,2.684,UMC,Low and Middle Income
THA,2000,3514.71662970608,35.3038711547852,9.84330695867539,2.656,UMC,Low and Middle Income
THA,2001,3599.02524877358,38.9344787597656,,2.706,UMC,Low and Middle Income
THA,2002,3783.75422073266,40.1257095336914,6.57769075036049,2.873,UMC,Low and Middle Income
THA,2003,4018.15538187068,41.1551513671875,2.6130896359682,2.946,UMC,Low and Middle Income
THA,2004,4232.77157261934,42.1445999145508,1.06058395281434,3.168,UMC,Low and Middle Income
THA,2005,4372.25730206261,44.3367195129395,-0.128470275085419,3.246,UMC,Low and Middle Income
THA,2006,4551.5250018314,44.1761817932129,-1.17903620004654,3.242,UMC,Low and Middle Income
THA,2007,4760.66708464831,47.55419921875,-2.33648829162121,3.339,UMC,Low and Middle Income
THA,2008,4805.76393990836,46.3521308898926,-2.71558710932731,3.316,UMC,Low and Middle Income
THA,2009,4737.45679763314,46.2023391723633,-4.42089506983757,3.359,UMC,Low and Middle Income
THA,2010,5059.35747831657,46.3783774485726,-3.97158463299274,3.514,UMC,Low and Middle Income
THA,2011,5070.23740191942,52.7332765596589,-3.90579293668271,3.549,UMC,Low and Middle Income
THA,2012,5403.87846036273,50.7403100613359,-2.93027482926846,3.778,UMC,Low and Middle Income
THA,2013,5516.61164164135,49.6879408184566,-2.36509495973587,3.776,UMC,Low and Middle Income
THA,2014,5541.46599361845,49.9091820021394,-3.74533577263355,3.881,UMC,Low and Middle Income
THA,2015,5688.85335397884,45.713134717198,-3.13803331553936,3.928,UMC,Low and Middle Income
THA,2016,5857.78052935926,49.3227291503798,-0.425279166549444,4.009,UMC,Low and Middle Income
THA,2017,6076.74307700082,47.427491541895,0.29532456677407,3.982,UMC,Low and Middle Income
THA,2018,6314.19948412043,46.1667791174286,-0.0061445427127184,4.039,UMC,Low and Middle Income
THA,2019,6434.53770518034,44.9880040072053,1.57157772034407,3.941,UMC,Low and Middle Income
THA,2020,6032.42244606793,42.5900878816865,1.92326297610998,3.796,UMC,Low and Middle Income
TJK,1990,1312.94701318034,21.2453308105469,,2.28,LMC,Low and Middle Income
TJK,1991,1188.37461269952,21.2790393829346,,1.807,LMC,Low and Middle Income
TJK,1992,827.586884623268,21.0363006591797,,1.298,LMC,Low and Middle Income
TJK,1993,682.727259317268,20.7430591583252,,0.9,LMC,Low and Middle Income
TJK,1994,528.04821736829,20.4126892089844,,0.403,LMC,Low and Middle Income
TJK,1995,452.904385394465,20.391580581665,,0.409,LMC,Low and Middle Income
TJK,1996,369.934883507426,,-28.0186750888825,0.465,LMC,Low and Middle Income
TJK,1997,371.661243144454,,,0.35,LMC,Low and Middle Income
TJK,1998,389.089746664022,,-26.0715987682343,0.404,LMC,Low and Middle Income
TJK,1999,401.406381787908,16.6428604125977,,0.406,LMC,Low and Middle Income
TJK,2000,429.537300984643,17.1997108459473,-23.4887284040451,0.356,LMC,Low and Middle Income
TJK,2001,461.681195760256,16.7238998413086,,0.357,LMC,Low and Middle Income
TJK,2002,501.80856647117,16.9350700378418,-18.4201915264129,0.287,LMC,Low and Middle Income
TJK,2003,546.391479808684,18.3057403564453,-18.1318265199661,0.311,LMC,Low and Middle Income
TJK,2004,590.957111385699,19.5840606689453,-20.1133320331573,0.377,LMC,Low and Middle Income
TJK,2005,618.333702588577,20.1519508361816,-18.7041203975677,0.352,LMC,Low and Middle Income
TJK,2006,649.163328755334,21.302490234375,-20.0969594717026,0.376,LMC,Low and Middle Income
TJK,2007,686.48090192413,22.2864494323731,-22.0328005552292,0.449,LMC,Low and Middle Income
TJK,2008,726.185491338269,22.7512302398682,-22.0243437290191,0.395,LMC,Low and Middle Income
TJK,2009,739.212878526331,22.5239295959473,-21.6319169998169,0.326,LMC,Low and Middle Income
TJK,2010,770.604105393791,22.8308906555176,-20.6192277669907,0.331,LMC,Low and Middle Income
TJK,2011,809.368229154093,22.3199405670166,-20.9507888555526,0.299,LMC,Low and Middle Income
TJK,2012,849.519080831738,22.6923599243164,-20.5295383930206,0.366,LMC,Low and Middle Income
TJK,2013,889.882383099979,22.6164398193359,-21.4758427143097,0.354,LMC,Low and Middle Income
TJK,2014,925.970961482804,24.2260093688965,-17.2027438879013,0.547,LMC,Low and Middle Income
TJK,2015,956.916310930656,26.0669097900391,-18.2332096099854,0.614,LMC,Low and Middle Income
TJK,2016,997.352614556708,28.5179100036621,-19.7981877326965,0.679,LMC,Low and Middle Income
TJK,2017,1042.26391757642,30.2374706268311,-23.3524354696274,0.757,LMC,Low and Middle Income
TJK,2018,1094.8002018221,,-22.1260262727738,0.868,LMC,Low and Middle Income
TJK,2019,1148.34676712493,,-21.2610667943954,0.914,LMC,Low and Middle Income
TJK,2020,1171.90127480359,34.6676458195911,-21.1697263717651,0.967,LMC,Low and Middle Income
TUN,1990,2114.47034536085,7.63667011260986,,1.757,LMC,Low and Middle Income
TUN,1991,2151.20851677353,8.36275959014893,,1.971,LMC,Low and Middle Income
TUN,1992,2270.86449442765,9.21152973175049,,1.825,LMC,Low and Middle Income
TUN,1993,2274.64182637585,10.3985395431519,,1.939,LMC,Low and Middle Income
TUN,1994,2305.16127524434,11.0246095657349,,1.858,LMC,Low and Middle Income
TUN,1995,2322.59207185194,11.4788904190063,,1.815,LMC,Low and Middle Income
TUN,1996,2452.90929820496,12.3348503112793,-5.15785184502602,1.852,LMC,Low and Middle Income
TUN,1997,2551.55055160864,13.0872402191162,,1.89,LMC,Low and Middle Income
TUN,1998,2639.87498120997,14.4664297103882,-5.43074154853821,1.917,LMC,Low and Middle Income
TUN,1999,2766.57007135231,16.0545997619629,,1.938,LMC,Low and Middle Income
TUN,2000,2864.54703666618,18.2472705841064,-4.76786711812019,1.99,LMC,Low and Middle Income
TUN,2001,2941.73893592906,20.5963401794434,,2.053,LMC,Low and Middle Income
TUN,2002,2950.20410959054,22.0570907592773,-2.83503825962543,2.044,LMC,Low and Middle Income
TUN,2003,3058.22895827842,25.9742908477783,-3.23977455496788,2.089,LMC,Low and Middle Income
TUN,2004,3218.72320748457,28.3220500946045,0.79380077496171,2.178,LMC,Low and Middle Income
TUN,2005,3301.93817216029,30.4263496398926,-0.616566441953182,2.196,LMC,Low and Middle Income
TUN,2006,3444.5513526091,31.5884609222412,1.92030143737793,2.215,LMC,Low and Middle Income
TUN,2007,3642.11977444786,32.1416816711426,1.37409252673388,2.368,LMC,Low and Middle Income
TUN,2008,3760.11828478704,33.5827484130859,1.35266623646021,2.414,LMC,Low and Middle Income
TUN,2009,3835.25011939301,35.3081817626953,2.03986911475658,2.38,LMC,Low and Middle Income
TUN,2010,3906.90625867605,36.0425300598145,0.660506587475539,2.591,LMC,Low and Middle Income
TUN,2011,3784.7412903401,35.942798614502,-3.27855299413203,2.428,LMC,Low and Middle Income
TUN,2012,3900.04620132702,36.0693092346191,-2.78543926775455,2.561,LMC,Low and Middle Income
